date,fomc_day,fomc_week,Mkt-RF,bus_week
2005-09-23,3,0,0.15,1.2331305791425384
2005-09-26,4,1,0.12,1.283671333300851
2005-09-27,5,1,-0.02,1.1622766013792196
2005-09-28,6,1,0.06,0.2010427268911874
2005-09-29,7,1,0.92,-1.4913394658775836
2005-09-30,8,1,0.2,-2.9457380409454004
2005-10-03,9,2,0.0,-2.7326448510153423
2005-10-04,10,2,-0.97,-3.44269654360293
2005-10-05,11,2,-1.63,-2.818676810066678
2005-10-06,12,2,-0.57,-1.9888271457427553
2005-10-07,13,2,0.42,-1.5156765576904263
2005-10-10,14,3,-0.73,-1.0253144612837661
2005-10-11,15,3,-0.33,-0.008348819604631075
2005-10-12,16,3,-0.79,-0.7106078326103216
2005-10-13,17,3,-0.09,1.5311847130499379
2005-10-14,18,3,0.92,0.1592790042858505
2005-10-17,19,4,0.29,-0.4361982787360441
2005-10-18,20,4,-1.03,0.9635919339170629
2005-10-19,21,4,1.45,1.708296613231619
2005-10-20,22,4,-1.44,-0.20656633926983137
2005-10-21,23,4,0.32,-0.004063430055678552
2005-10-24,-6,-1,1.7,1.221963304204987
2005-10-25,-5,-1,-0.3,0.48544164397772427
2005-10-26,-4,-1,-0.46,0.5156779854954774
2005-10-27,-3,-1,-1.24,2.1414589936997075
2005-10-28,-2,-1,1.55,3.868638383325851
2005-10-31,-1,0,0.96,2.2934763635294786
2005-11-01,0,0,-0.27,1.5740987068525003
2005-11-02,1,0,1.15,1.4722496155992415
2005-11-03,2,0,0.43,0.4690637568192546
2005-11-04,3,0,0.01,0.83920767387613
2005-11-07,4,1,0.25,1.1013633982557725
2005-11-08,5,1,-0.37,0.7483910572144703
2005-11-09,6,1,0.15,0.6270440038483649
2005-11-10,7,1,0.8,0.5868534720445462
2005-11-11,8,1,0.27,0.8463036893335607
2005-11-14,9,2,-0.1,1.0072232923084457
2005-11-15,10,2,-0.49,1.714981613675981
2005-11-16,11,2,0.11,2.706475254167029
2005-11-17,12,2,1.06,2.91166249870638
2005-11-18,13,2,0.43,1.8322407467904034
2005-11-21,14,3,0.6,1.5787501544703986
2005-11-22,15,3,0.48,-0.04691373965183265
2005-11-23,16,3,0.31,-0.5144490754635633
2005-11-24,17,3,0.0,-1.248367006718254
2005-11-25,18,3,0.18,0.005778732296413125
2005-11-28,19,4,-1.01,-0.123995187000836
2005-11-29,20,4,0.01,0.5923596308315293
2005-11-30,21,4,-0.43,0.7030001623723248
2005-12-01,22,4,1.27,0.6423174265107079
2005-12-02,23,4,0.05,-0.6496250308257623
2005-12-05,-6,-1,-0.3,-0.4311634366906403
2005-12-06,-5,-1,0.12,-0.03168966913476012
2005-12-07,-4,-1,-0.49,0.28782550571417875
2005-12-08,-3,-1,-0.03,1.1243132473456319
2005-12-09,-2,-1,0.27,0.9220039280551262
2005-12-12,-1,0,0.1,0.35836253781169614
2005-12-13,0,0,0.44,-0.47377972898533516
2005-12-14,1,0,0.34,-0.9295947561126283
2005-12-15,2,0,-0.23,-0.9394682268365706
2005-12-16,3,0,-0.29,-0.2643037324419506
2005-12-19,4,1,-0.73,0.10579162027086753
2005-12-20,5,1,-0.02,0.8419377659623972
2005-12-21,6,1,0.33,-0.1465109138800269
2005-12-22,7,1,0.45,-0.2858459928399948
2005-12-23,8,1,0.08,-1.0005716362960215
2005-12-26,9,2,0.0,-1.5743093306500033
2005-12-27,10,2,-1.0,-1.5743093306500033
2005-12-28,11,2,0.19,0.9111879084749974
2005-12-29,12,2,-0.27,1.1831314231499857
2005-12-30,13,2,-0.5,1.4875026196500052
2006-01-02,14,3,0.0,2.935866978643986
2006-01-03,15,3,1.5,3.3990783800478708
2006-01-04,16,3,0.46,1.9219486889043402
2006-01-05,17,3,0.03,1.7393292307717134
2006-01-06,18,3,0.92,1.0477092779883401
2006-01-09,19,4,0.45,0.2967601900127903
2006-01-10,20,4,0.05,-0.15255332004701083
2006-01-11,21,4,0.28,-0.6016422856239934
2006-01-12,22,4,-0.65,-1.226103447969984
2006-01-13,23,4,0.17,0.04647418249401625
2006-01-16,24,5,0.0,-1.921096488759999
2006-01-17,25,5,-0.4,-1.7445544624397624
2006-01-18,26,5,-0.35,-0.9158940783880576
2006-01-19,27,5,0.63,-0.7866323245515394
2006-01-20,28,5,-1.8,-0.6288847460156011
2006-01-23,-6,-1,0.18,1.8705720225927758
2006-01-24,-5,-1,0.44,1.789221995024315
2006-01-25,-4,-1,-0.22,1.13049047076339
2006-01-26,-3,-1,0.79,1.4953629559255166
2006-01-27,-2,-1,0.67,-0.18632427630383974
2006-01-30,-1,0,0.1,-1.3562869002629374
2006-01-31,0,0,-0.21,-1.3562869002629263
2006-02-01,1,0,0.14,-2.0581311361664523
2006-02-02,2,0,-0.88,-1.441960001912257
2006-02-03,3,0,-0.51,-0.755871951078102
2006-02-06,4,1,0.1,-0.09750302442931291
2006-02-07,5,1,-0.92,-0.6663783818326552
2006-02-08,6,1,0.77,1.2685619666035874
2006-02-09,7,1,-0.19,0.9067808580595971
2006-02-10,8,1,0.15,1.8571102239204995
2006-02-13,9,2,-0.47,1.541826108399591
2006-02-14,10,2,1.01,2.0213263422079963
2006-02-15,11,2,0.41,0.6174094664959995
2006-02-16,12,2,0.75,0.9380704666880124
2006-02-17,13,2,-0.16,-0.10387090587137271
2006-02-20,14,3,0.0,0.24632586078474628
2006-02-21,15,3,-0.38,0.6473111642278928
2006-02-22,16,3,0.73,-0.08011369060290097
2006-02-23,17,3,-0.29,0.08851909677518588
2006-02-24,18,3,0.19,0.21901260276837586
2006-02-27,19,4,0.4,-0.12108585301506825
2006-02-28,20,4,-1.1,-1.265117240156799
2006-03-01,21,4,0.9,-0.5662859162751888
2006-03-02,22,4,-0.16,-1.3152415426739172
2006-03-03,23,4,-0.15,-1.6611917175543556
2006-03-06,24,5,-0.75,-0.8339047976019032
2006-03-07,25,5,-0.4,0.15525826789304364
2006-03-08,26,5,0.14,1.5630631029839082
2006-03-09,27,5,-0.51,1.9078947532236823
2006-03-10,28,5,0.69,2.5429625464391092
2006-03-13,29,6,0.24,2.023577196367765
2006-03-14,30,6,1.0,1.7080613451020854
2006-03-15,31,6,0.48,0.006213585961289958
2006-03-16,32,6,0.11,0.14555345361684235
2006-03-17,33,6,0.18,-0.14454953810774107
2006-03-20,-6,-1,-0.07,-0.1046791246672063
2006-03-21,-5,-1,-0.69,-0.1046791246671952
2006-03-22,-4,-1,0.62,-0.024207614547078204
2006-03-23,-3,-1,-0.18,0.2241917901076862
2006-03-24,-2,-1,0.22,0.2442727742371087
2006-03-27,-1,0,-0.07,-0.2058362134739533
2006-03-28,0,0,-0.61,-0.06602651738558674
2006-03-29,1,0,0.87,1.0902675716073507
2006-03-30,2,0,-0.16,0.6392849166333869
2006-03-31,3,0,-0.23,0.6493649732155937
2006-04-03,4,1,0.07,-0.1475980249686426
2006-04-04,5,1,0.54,-0.23740232373700154
2006-04-05,6,1,0.42,-1.5968091152277597
2006-04-06,7,1,-0.15,-1.822189855155043
2006-04-07,8,1,-1.02,-1.5567115503066886
2006-04-10,9,2,-0.02,-0.5422424230215106
2006-04-11,10,2,-0.83,-0.8008843211012695
2006-04-12,11,2,0.19,1.7398614066833407
2006-04-13,12,2,0.12,1.8820270978395115
2006-04-14,13,2,0.0,1.770091191119949
2006-04-17,14,3,-0.28,1.6683210999288267
2006-04-18,15,3,1.71,1.6479303415855018
2006-04-19,16,3,0.33,-0.5007575970086164
2006-04-20,17,3,0.01,-0.6296811643602518
2006-04-21,18,3,-0.1,-0.4011522839263426
2006-04-24,19,4,-0.3,-0.2516044645328286
2006-04-25,20,4,-0.44,-0.3616578598076736
2006-04-26,21,4,0.2,0.6191132862086501
2006-04-27,22,4,0.24,0.10698007487168759
2006-04-28,23,4,0.05,0.23680756299753192
2006-05-01,24,5,-0.41,1.228656033635911
2006-05-02,-6,-1,0.54,1.5945794814931746
2006-05-03,-5,-1,-0.31,1.0388104471305448
2006-05-04,-4,-1,0.37,1.150298752368606
2006-05-05,-3,-1,1.04,-0.5830729110175792
2006-05-08,-2,-1,-0.05,-2.8461264769781724
2006-05-09,-1,0,-0.01,-2.7586442496938313
2006-05-10,0,0,-0.2,-2.8656204386380613
2006-05-11,1,0,-1.35,-4.286624388132932
2006-05-12,2,0,-1.26,-3.64627134298513
2006-05-15,3,0,0.04,-2.0459055844525675
2006-05-16,4,1,-0.12,-2.623603662273166
2006-05-17,5,1,-1.66,-2.9355825051653572
2006-05-18,6,1,-0.69,-1.2675037420346813
2006-05-19,7,1,0.38,0.6313892984719516
2006-05-22,8,1,-0.55,0.8519402612699345
2006-05-23,9,2,-0.44,1.4096935759376095
2006-05-24,10,2,0.03,0.17721337076601618
2006-05-25,11,2,1.22,1.0885526106680254
2006-05-26,12,2,0.6,1.1584617065260039
2006-05-29,13,2,0.0,0.7160191304736108
2006-05-30,14,3,-1.65,-1.237871640657573
2006-05-31,15,3,0.94,0.13786924243646137
2006-06-01,16,3,1.29,-1.3601313772988344
2006-06-02,17,3,0.16,-2.6066417123472796
2006-06-05,18,3,-1.94,-3.190068379405897
2006-06-06,19,4,-0.28,-2.7359324570576105
2006-06-07,20,4,-0.57,-3.5845058501819516
2006-06-08,21,4,0.01,-2.5857332566557423
2006-06-09,22,4,-0.44,-0.32594824671112743
2006-06-12,23,4,-1.48,-0.31593679113125495
2006-06-13,24,5,-1.15,0.15961649457894023
2006-06-14,25,5,0.46,1.2539248993755692
2006-06-15,26,5,2.33,1.909061781563448
2006-06-16,27,5,-0.43,-0.9292146386208344
2006-06-19,28,5,-1.01,-0.47152094306760484
2006-06-20,29,6,-0.07,1.046693052042702
2006-06-21,-6,-1,1.11,0.10630053189457644
2006-06-22,-5,-1,-0.52,-0.5273463115473609
2006-06-23,-4,-1,0.03,2.2824461780440286
2006-06-26,-3,-1,0.5,2.2313202927206177
2006-06-27,-2,-1,-1.0,2.455110247590264
2006-06-28,-1,0,0.47,3.4900103511012803
2006-06-29,0,0,2.29,2.0994309346188844
2006-06-30,1,0,-0.02,0.04326877091458403
2006-07-03,2,0,0.72,-0.7372248242175972
2006-07-04,3,0,0.0,-1.4073865311232114
2006-07-05,4,1,-0.88,-1.0425938612883656
2006-07-06,5,1,0.23,-1.3720525379002924
2006-07-07,6,1,-0.8,-3.00551949177722
2006-07-10,7,1,0.04,-2.8099661036558032
2006-07-11,8,1,0.37,-3.062559154565936
2006-07-12,9,2,-1.21,-3.2557193435575282
2006-07-13,10,2,-1.43,-0.13177708934100085
2006-07-14,11,2,-0.6,0.19243749249335806
2006-07-17,12,2,-0.22,-0.09987444787711297
2006-07-18,13,2,0.17,1.872497243220117
2006-07-19,14,3,1.98,2.4013352043509295
2006-07-20,15,3,-1.11,0.2826176393265989
2006-07-21,16,3,-0.89,0.8200813601158208
2006-07-24,17,3,1.75,3.058040990751021
2006-07-25,18,3,0.69,1.194386981679929
2006-07-26,19,4,-0.13,-0.10207502255450418
2006-07-27,20,4,-0.58,0.6681402796646863
2006-07-28,21,4,1.31,1.528811364332916
2006-07-31,-6,-1,-0.09,0.08570122353102061
2006-08-01,-5,-1,-0.6,-0.17475601116138106
2006-08-02,-4,-1,0.64,0.0060140483757464835
2006-08-03,-3,-1,0.27,-1.146678482388519
2006-08-04,-2,-1,-0.13,-0.9297867826390749
2006-08-07,-1,0,-0.35,-1.2869038023471946
2006-08-08,0,0,-0.42,-0.821322716417483
2006-08-09,1,0,-0.52,1.051100594419374
2006-08-10,2,0,0.49,2.493526839333682
2006-08-11,3,0,-0.49,2.1773461913070724
2006-08-14,4,1,0.12,2.9885219876203406
2006-08-15,5,1,1.46,2.3713314842985778
2006-08-16,6,1,0.9,0.9688462609280357
2006-08-17,7,1,0.18,-0.4821431055570313
2006-08-18,8,1,0.3,-0.5020109148791363
2006-08-21,9,2,-0.48,-0.8690523501881486
2006-08-22,10,2,0.07,0.18680380444207056
2006-08-23,11,2,-0.55,0.44710728189942817
2006-08-24,12,2,0.16,1.1339251094679703
2006-08-25,13,2,-0.07,1.002661029353824
2006-08-28,14,3,0.58,1.568672138894911
2006-08-29,15,3,0.33,0.9829709076306203
2006-08-30,16,3,0.13,0.8621899198012928
2006-08-31,17,3,0.03,-0.40702369548832884
2006-09-01,18,3,0.49,-0.9347081645615041
2006-09-04,19,4,0.0,-1.1022979706319824
2006-09-05,20,4,0.21,-1.1319672812407866
2006-09-06,21,4,-1.13,-0.17495708528034726
2006-09-07,22,4,-0.5,1.420305054956894
2006-09-08,23,4,0.32,1.766866901375841
2006-09-11,24,5,-0.03,1.6552804245102637
2006-09-12,-6,-1,1.18,1.726460474822522
2006-09-13,-5,-1,0.45,0.24852118941049994
2006-09-14,-4,-1,-0.16,0.39822032508409766
2006-09-15,-3,-1,0.21,-0.03418386902432902
2006-09-18,-2,-1,0.04,-0.6526731016478826
2006-09-19,-1,0,-0.29,0.1616492499779465
2006-09-20,0,0,0.6,1.1661788784001592
2006-09-21,1,0,-0.59,0.6432523076569385
2006-09-22,2,0,-0.41,1.3924325380931801
2006-09-25,3,0,0.86,1.4738804204412759
2006-09-26,4,1,0.71,0.17602888621195412
2006-09-27,5,1,0.08,-0.40089591523776447
2006-09-28,6,1,0.15,0.7933379466898316
2006-09-29,7,1,-0.33,1.0751365949681402
2006-10-02,8,1,-0.43,1.0954185527477955
2006-10-03,9,2,0.13,1.7350701916775124
2006-10-04,10,2,1.28,1.816352580725078
2006-10-05,11,2,0.43,0.22798531100209907
2006-10-06,12,2,-0.31,0.8666979526334995
2006-10-09,13,2,0.2,1.4029538450489376
2006-10-10,14,3,0.21,1.544634618884344
2006-10-11,15,3,-0.3,0.8859776734470248
2006-10-12,16,3,1.07,1.2704979494340574
2006-10-13,17,3,0.22,0.29857370870041144
2006-10-16,18,3,0.34,0.05838554575801069
2006-10-17,-6,-1,-0.44,0.2777680932970261
2006-10-18,-5,-1,0.08,0.7310123243334132
2006-10-19,-4,-1,0.1,0.9725735049673334
2006-10-20,-3,-1,-0.02,1.5071935245241086
2006-10-23,-2,-1,0.56,0.6340570329148587
2006-10-24,-1,0,0.01,0.1436961742620424
2006-10-25,0,0,0.32,0.06358922801725786
2006-10-26,1,0,0.63,-1.1233692167728404
2006-10-27,2,0,-0.88,-1.7915209501783158
2006-10-30,3,0,0.07,-1.0385100131538705
2006-10-31,4,1,-0.07,0.03941567971776916
2006-11-01,5,1,-0.87,0.33974415669080216
2006-11-02,6,1,-0.05,1.5139003477708135
2006-11-03,7,1,-0.12,0.9756075295184852
2006-11-06,8,1,1.16,1.3597758401033389
2006-11-07,9,2,0.23,0.4680182234792607
2006-11-08,10,2,0.29,0.9491580892606599
2006-11-09,11,2,-0.58,1.0095524404956535
2006-11-10,12,2,0.26,1.7613837501513352
2006-11-13,13,2,0.27,1.5279395225178405
2006-11-14,14,3,0.71,1.1937995001539026
2006-11-15,15,3,0.35,0.6210612843353447
2006-11-16,16,3,0.16,0.5508722032202096
2006-11-17,17,3,0.03,0.3902478067294268
2006-11-20,18,3,-0.06,0.03898731755265228
2006-11-21,19,4,0.14,-1.4324686696076783
2006-11-22,20,4,0.28,-1.2749811020736135
2006-11-23,21,4,0.0,-0.6153703854640091
2006-11-24,22,4,-0.32,-0.5060472928880122
2006-11-27,23,4,-1.53,-0.48608462179909884
2006-11-28,24,5,0.3,2.0606307915558952
2006-11-29,25,5,0.95,2.1725616927231073
2006-11-30,26,5,0.11,1.1098455978507893
2006-12-01,27,5,-0.3,0.5846521135746796
2006-12-04,-6,-1,0.99,1.0285562954199357
2006-12-05,-5,-1,0.41,0.21824705094732888
2006-12-06,-4,-1,-0.1,-0.39058803222246086
2006-12-07,-3,-1,-0.41,-0.20114070215362378
2006-12-08,-2,-1,0.14,1.0113968995171696
2006-12-11,-1,0,0.18,0.9407877744625814
2006-12-12,0,0,-0.2,0.2959274812338153
2006-12-13,1,0,0.09,0.657716397999808
2006-12-14,2,0,0.8,0.4465252655831975
2006-12-15,3,0,0.07,-0.7293368357401131
2006-12-18,4,1,-0.46,-1.2749435584376467
2006-12-19,5,1,0.16,-0.818709622702074
2006-12-20,6,1,-0.12,-0.5414456320307237
2006-12-21,7,1,-0.38,0.31492558098942247
2006-12-22,8,1,-0.48,0.5163207337318454
2006-12-25,9,2,0.0,0.4860203958900744
2006-12-26,10,2,0.44,0.4860203958900744
2006-12-27,11,2,0.74,0.04581879320000315
2006-12-28,12,2,-0.18,-0.7288063671999967
2006-12-29,13,2,-0.51,-0.3906756735999828
2007-01-01,14,3,0.0,-0.6109395328000033
2007-01-02,15,3,0.0,-0.3724057876787312
2007-01-03,16,3,-0.04,-0.3724057876787312
2007-01-04,17,3,0.16,-0.10330364244734991
2007-01-05,18,3,-0.73,0.47517163598096435
2007-01-08,19,4,0.24,1.7201042552239976
2007-01-09,20,4,0.0,1.4765605100000023
2007-01-10,21,4,0.23,1.4765605100000023
2007-01-11,22,4,0.74,1.1019588200000152
2007-01-12,23,4,0.5,-0.1224246400000073
2007-01-15,24,5,0.0,-0.29137178239998507
2007-01-16,25,5,0.0,-0.8397692375967769
2007-01-17,26,5,-0.14,-0.4728763837758776
2007-01-18,27,5,-0.48,0.5038568541962718
2007-01-19,28,5,0.33,-0.172766780171818
2007-01-22,29,6,-0.55,-0.5608124390548475
2007-01-23,-6,-1,0.37,0.009125589197922501
2007-01-24,-5,-1,0.84,0.15858627305147532
2007-01-25,-4,-1,-1.15,-0.040062251885153444
2007-01-26,-3,-1,-0.06,1.7194753473229074
2007-01-29,-2,-1,0.02,1.933214489037316
2007-01-30,-1,0,0.52,1.7905365243456428
2007-01-31,0,0,0.64,1.3652278759152203
2007-02-01,1,0,0.59,0.9321292273992476
2007-02-02,2,0,0.15,0.23978238211737057
2007-02-05,3,0,-0.12,-0.6710334138659291
2007-02-06,4,1,0.1,-0.8997645143346111
2007-02-07,5,1,0.21,-0.28595686197581127
2007-02-08,6,1,-0.1,0.2314695668414135
2007-02-09,7,1,-0.76,0.4421663497146566
2007-02-12,8,1,-0.35,1.2113727828644505
2007-02-13,9,2,0.72,1.5668567816000456
2007-02-14,10,2,0.73,1.264334372600029
2007-02-15,11,2,0.11,0.43998458420000386
2007-02-16,12,2,0.0,0.2694242267999858
2007-02-19,13,2,0.0,-0.0414109883030922
2007-02-20,14,3,0.42,-0.23133230742531374
2007-02-21,15,3,-0.09,-4.056360893527799
2007-02-22,16,3,-0.06,-3.5185925229980874
2007-02-23,17,3,-0.31,-3.7020172520418226
2007-02-26,18,3,-0.19,-4.600373395642987
2007-02-27,19,4,-3.43,-5.479720720319959
2007-02-28,20,4,0.47,-0.5760591360681522
2007-03-01,21,4,-0.25,-1.2489792095972785
2007-03-02,22,4,-1.24,-0.32829300072436673
2007-03-05,23,4,-1.11,1.0139849489418262
2007-03-06,24,5,1.58,2.4338397277772206
2007-03-07,25,5,-0.21,-1.2065044484117826
2007-03-08,26,5,0.68,-0.4342935402021464
2007-03-09,27,5,0.09,-0.6716372981516061
2007-03-12,28,5,0.28,-1.1777564407027152
2007-03-13,-6,-1,-2.03,-0.38938592965925833
2007-03-14,-5,-1,0.57,2.3558285032275306
2007-03-15,-4,-1,0.44,3.4448285678437385
2007-03-16,-3,-1,-0.42,2.971066907736142
2007-03-19,-2,-1,1.08,3.4880937550334945
2007-03-20,-1,0,0.67,2.443793639974756
2007-03-21,0,0,1.64,1.1412401895012358
2007-03-22,1,0,-0.02,-1.2270808617680373
2007-03-23,2,0,0.08,-0.920823560979378
2007-03-26,3,0,0.06,-1.0693235256661437
2007-03-27,4,1,-0.61,-0.9111293598067283
2007-03-28,5,1,-0.74,0.6242047863437739
2007-03-29,6,1,0.29,1.4656121001928923
2007-03-30,7,1,-0.07,1.4858465427295853
2007-04-02,8,1,0.22,1.5569363982083528
2007-04-03,9,2,0.93,1.3846685954973514
2007-04-04,10,2,0.09,0.6714701936068712
2007-04-05,11,2,0.31,-0.06277072198239697
2007-04-06,12,2,0.0,0.23611442190558662
2007-04-09,13,2,0.05,0.5769172109400644
2007-04-10,14,3,0.22,1.5922364151684576
2007-04-11,15,3,-0.64,1.4604564238097195
2007-04-12,16,3,0.61,2.1139859337859557
2007-04-13,17,3,0.34,1.2614290489396884
2007-04-16,18,3,1.06,1.8164797363716012
2007-04-17,19,4,0.09,0.5067486493215201
2007-04-18,20,4,0.0,0.31595753888720157
2007-04-19,21,4,-0.23,1.2288327524910825
2007-04-20,22,4,0.89,1.4419033636770218
2007-04-23,23,4,-0.24,0.4163236091825562
2007-04-24,24,5,-0.1,-0.27821591858747663
2007-04-25,25,5,0.91,0.04121321961125801
2007-04-26,26,5,-0.02,-0.07775363784939815
2007-04-27,27,5,-0.13,0.31202107790615496
2007-04-30,28,5,-0.93,0.6937029444286535
2007-05-01,-6,-1,0.22,1.821895235418003
2007-05-02,-5,-1,0.79,1.4663009096108404
2007-05-03,-4,-1,0.37,1.0233485095688888
2007-05-04,-3,-1,0.25,-0.7783033169941111
2007-05-07,-2,-1,0.18,-0.08548348978111298
2007-05-08,-1,0,-0.13,-0.544264459981747
2007-05-09,0,0,0.35,-0.6836837347950486
2007-05-10,1,0,-1.42,-0.21852510355792054
2007-05-11,2,0,0.95,1.117562813497286
2007-05-14,3,0,-0.28,0.8270814542509886
2007-05-15,4,1,-0.27,1.4236315751696704
2007-05-16,5,1,0.82,1.7795753338311293
2007-05-17,6,1,-0.1,0.7700576256995051
2007-05-18,7,1,0.66,-0.20839038127676845
2007-05-21,8,1,0.31,-0.31744141503455836
2007-05-22,9,2,0.08,-0.6255023577256047
2007-05-23,10,2,-0.18,-0.46663025917680345
2007-05-24,11,2,-1.07,0.480641843145202
2007-05-25,12,2,0.55,1.6994508011132003
2007-05-28,13,2,0.0,1.588193321370568
2007-05-29,14,3,0.24,1.771052069349044
2007-05-30,15,3,0.77,0.968985717246218
2007-05-31,16,3,0.13,-0.7243514452242028
2007-06-01,17,3,0.44,-2.58831049129411
2007-06-04,18,3,0.18,-1.9773052703613736
2007-06-05,19,4,-0.55,-2.0751518412633896
2007-06-06,20,4,-0.92,-2.577330549769752
2007-06-07,21,4,-1.75,-0.3256358279184246
2007-06-08,22,4,1.07,1.9569831989231012
2007-06-11,23,4,0.08,1.573648345696732
2007-06-12,24,5,-1.06,1.3605141914941443
2007-06-13,25,5,1.37,2.5898715497900016
2007-06-14,26,5,0.5,-0.10213849580970047
2007-06-15,27,5,0.69,-0.04249798147881734
2007-06-18,28,5,-0.13,-1.968384900894149
2007-06-19,29,6,0.14,-2.223598878322486
2007-06-20,-6,-1,-1.29,-2.7020334354387443
2007-06-21,-5,-1,0.56,-0.523647191819232
2007-06-22,-4,-1,-1.25,-1.0479358452434306
2007-06-25,-3,-1,-0.39,0.014233147202569185
2007-06-26,-2,-1,-0.35,1.4701174767220992
2007-06-27,-1,0,0.92,2.193085699586894
2007-06-28,0,0,0.03,1.261480082824873
2007-06-29,1,0,-0.19,1.3019725271247173
2007-07-02,2,0,1.06,1.9007919218847702
2007-07-03,3,0,0.36,0.9328049810079841
2007-07-04,4,1,0.0,-0.8674114490039964
2007-07-05,5,1,0.07,-0.3221822119735096
2007-07-06,6,1,0.4,1.3811161633390023
2007-07-09,7,1,0.1,1.2599435145381976
2007-07-10,8,1,-1.43,0.8451924971460079
2007-07-11,9,2,0.55,2.328661393573528
2007-07-12,10,2,1.78,1.5145099354446634
2007-07-13,11,2,0.28,0.17800528508606916
2007-07-16,12,2,-0.31,-1.3504385530290208
2007-07-17,13,2,0.02,-0.6874311684420986
2007-07-18,14,3,-0.25,-2.732861000405784
2007-07-19,15,3,0.44,-2.1965509608090517
2007-07-20,16,3,-1.25,-4.92305093402422
2007-07-23,17,3,0.36,-5.173380116375159
2007-07-24,18,3,-2.04,-4.634807245374095
2007-07-25,19,4,0.3,-3.807322416449732
2007-07-26,20,4,-2.36,-3.6059219947892296
2007-07-27,21,4,-1.51,-0.7330546556335249
2007-07-30,-6,-1,0.93,-1.8921265121267905
2007-07-31,-5,-1,-1.19,-0.7840023094499382
2007-08-01,-4,-1,0.51,1.0635580159281677
2007-08-02,-3,-1,0.55,2.0288452082005026
2007-08-03,-2,-1,-2.66,-1.3095426658420894
2007-08-06,-1,0,2.07,1.4177773488372347
2007-08-07,0,0,0.65,-0.6986120481748626
2007-08-08,1,0,1.47,-3.1453824616922477
2007-08-09,2,0,-2.74,-5.942110848281779
2007-08-10,3,0,0.03,-2.992526621336067
2007-08-13,4,1,-0.06,-0.7329303704884382
2007-08-14,5,1,-1.83,-0.6733343711111006
2007-08-15,6,1,-1.46,1.329994527179612
2007-08-16,7,1,0.31,4.0653079576880025
2007-08-17,8,1,2.36,3.5050919642960254
2007-08-20,9,2,0.0,2.342227019406029
2007-08-21,10,2,0.15,1.472318089741087
2007-08-22,11,2,1.2,-1.040426282326401
2007-08-23,12,2,-0.23,-0.1310151799802095
2007-08-24,13,2,1.21,-0.3312136060000803
2007-08-27,14,3,-0.85,-0.4198430969146183
2007-08-28,15,3,-2.33,0.43384458203266085
2007-08-29,16,3,2.13,3.888925136917787
2007-08-30,17,3,-0.43,0.6541578605504084
2007-08-31,18,3,1.12,1.5134129994623935
2007-09-03,19,4,0.0,-1.317558367809002
2007-09-04,20,4,1.03,-1.5840009602159255
2007-09-05,21,4,-1.05,-1.2722804841916457
2007-09-06,22,4,0.42,-0.2545718039882794
2007-09-07,23,4,-1.7,0.013614469791090045
2007-09-10,-6,-1,-0.27,1.844992964660075
2007-09-11,-5,-1,1.35,1.5079945922712445
2007-09-12,-4,-1,-0.03,3.040379710437735
2007-09-13,-3,-1,0.69,3.6794217772625037
2007-09-14,-2,-1,0.1,2.299638033280682
2007-09-17,-1,0,-0.6,2.636889587236557
2007-09-18,0,0,2.88,2.6781921584990265
2007-09-19,1,0,0.59,-0.22609962980999487
2007-09-20,2,0,-0.65,-0.21618076109837236
2007-09-21,3,0,0.43,0.8685351400391506
2007-09-24,4,1,-0.56,0.06504187993725541
2007-09-25,5,1,-0.03,2.0071731231822376
2007-09-26,6,1,0.6,2.1500260214241784
2007-09-27,7,1,0.43,1.0533855830232142
2007-09-28,8,1,-0.37,0.8018337917680363
2007-10-01,9,2,1.37,2.289123721246078
2007-10-02,10,2,0.11,0.6342538100017059
2007-10-03,11,2,-0.48,1.3077624510235752
2007-10-04,12,2,0.18,1.664049798871825
2007-10-05,13,2,1.1,0.8927912857240594
2007-10-08,14,3,-0.27,0.3040005156095926
2007-10-09,15,3,0.78,-0.3195679223697456
2007-10-10,16,3,-0.13,-1.7537475861181373
2007-10-11,17,3,-0.58,-1.4094381003380563
2007-10-12,18,3,0.51,-0.9334426294887455
2007-10-15,19,4,-0.89,-3.850933524093403
2007-10-16,20,4,-0.67,-2.5315638297413456
2007-10-17,21,4,0.22,-1.0400504603786942
2007-10-18,22,4,-0.1,-1.5831353959882666
2007-10-19,23,4,-2.45,-1.6717992379738367
2007-10-22,24,5,0.47,2.188754415727412
2007-10-23,-6,-1,0.85,2.11755691588571
2007-10-24,-5,-1,-0.33,0.6088295008666478
2007-10-25,-4,-1,-0.19,2.183523732043069
2007-10-26,-3,-1,1.38,-0.3452139056499992
2007-10-29,-2,-1,0.4,-1.623091415244171
2007-10-30,-1,0,-0.64,-2.593142605472354
2007-10-31,0,0,1.23,-0.7991153406576745
2007-11-01,1,0,-2.66,-4.718936921585948
2007-11-02,2,0,0.08,-2.164143674876884
2007-11-05,3,0,-0.59,-3.669611488033242
